"generator_index","generator_sample_index","n","gen_fn","bic_a0","nknots_a0","mse_a0","mse_a0_uniform_x","bic_a1","nknots_a1","mse_a1","mse_a1_uniform_x","bic_diff","mse_diff","mse_diff_uniform_x","nknots_diff"
"1","1",250,"Michaelis-Menten",-445.794291843171,2,0.000134881605863821,0.000292782371459665,-445.794291843171,2,0.000134881605863821,0.000292782371459665,0,0,0,0
"1","1",250,"Michaelis-Menten",-405.230084743493,2,0.000310650921670693,0.000195409794271525,-405.230084743493,2,0.000310650921670693,0.000195409794271525,0,0,0,0
"1","1",250,"Michaelis-Menten",-425.987726201937,2,0.000234571483461823,0.00122852211767752,-425.987726201937,2,0.000234571483461823,0.00122852211767752,0,0,0,0
"1","1",250,"Michaelis-Menten",-427.653890346818,2,0.000629599765137735,0.00211398886146449,-427.653890346818,2,0.000629599765137735,0.00211398886146449,0,0,0,0
"1","1",250,"Michaelis-Menten",-393.582331310191,2,0.000325912748205086,0.000565740943953257,-393.582331310191,2,0.000325912748205086,0.000565740943953257,0,0,0,0
"1","1",250,"Michaelis-Menten",-438.84793742656,2,0.000460908829938847,0.000674419618217509,-438.84793742656,2,0.000460908829938847,0.000674419618217509,0,0,0,0
"1","1",250,"Michaelis-Menten",-407.634711317686,2,0.000157541855744274,0.000410218199579538,-407.634711317686,2,0.000157541855744274,0.000410218199579538,0,0,0,0
"1","1",250,"Michaelis-Menten",-460.595345222201,2,0.00047287611729472,0.000490671676799854,-460.595345222201,2,0.00047287611729472,0.000490671676799854,0,0,0,0
"1","1",250,"Michaelis-Menten",-435.161974370608,2,0.000192793784742563,0.000315796788665099,-435.161974370608,2,0.000192793784742563,0.000315796788665099,0,0,0,0
"1","1",250,"Michaelis-Menten",-396.519280132005,2,0.000233577547550398,0.000666656491408854,-396.519280132005,2,0.000233577547550398,0.000666656491408854,0,0,0,0
