"generator_index","generator_sample_index","m","n","gen_fn","bic_a1","nknots_a1","p_a1","bic_a2","nknots_a2","p_a2","bic_diff","nknots_diff","p_diffs"
"1","1",2000,250,"Michaelis-Menten",-474.298562028167,2,0.000277576317223933,-474.298562028167,2,0.000277576317223951,-1.13686837721616e-13,0,-1.82145964977565e-17
"1","1",2000,250,"Michaelis-Menten",-423.915987912959,2,0.000355751405522171,-423.915987912959,2,0.000355751405522161,0,0,9.48676900924816e-18
"1","1",2000,250,"Michaelis-Menten",-428.596787144689,2,0.000220436113202772,-428.596787144689,2,0.000220436113202777,-1.13686837721616e-13,0,-5.36680075380325e-18
"1","1",2000,250,"Michaelis-Menten",-428.855585475203,2,0.000337043148485124,-428.855585475203,2,0.000337043148485152,-1.13686837721616e-13,0,-2.80808362673746e-17
"1","1",2000,250,"Michaelis-Menten",-446.073275797286,2,0.00011624171143555,-446.073275797286,2,0.00011624171143556,-1.13686837721616e-13,0,-1.01237377855834e-17
"1","1",2000,250,"Michaelis-Menten",-414.043285770528,2,0.000335776092010114,-414.043285770527,2,0.000335776092010108,-4.54747350886464e-13,0,5.58364118830035e-18
"1","1",2000,250,"Michaelis-Menten",-395.488897639268,2,0.000273569930025863,-395.488897639268,2,0.000273569930025873,2.8421709430404e-13,0,-1.05167610731094e-17
"1","1",2000,250,"Michaelis-Menten",-408.446946036324,2,0.000181652940514539,-408.446946036324,2,0.00018165294051455,-1.13686837721616e-13,0,-1.10588621593521e-17
"1","1",2000,250,"Michaelis-Menten",-447.407399968025,2,0.000748447351096902,-447.407399968025,2,0.000748447351096914,-4.54747350886464e-13,0,-1.14925430283463e-17
"1","1",2000,250,"Michaelis-Menten",-423.637066817524,2,0.000182133362707033,-423.637066817524,2,0.000182133362707044,-1.13686837721616e-13,0,-1.09233368877915e-17
"1","1",2000,250,"Michaelis-Menten",-378.438499572678,2,0.000627324349038605,-378.438499572678,2,0.00062732434903862,0,0,-1.44198888940572e-17
"1","1",2000,250,"Michaelis-Menten",-449.813962992098,2,0.000264109894603236,-449.813962992097,2,0.000264109894603243,-2.27373675443232e-13,0,-7.04731412115578e-18
"1","1",2000,250,"Michaelis-Menten",-415.839988644498,2,0.000202370690489283,-415.839988644497,2,0.000202370690489288,-3.97903932025656e-13,0,-4.63496428737553e-18
"1","1",2000,250,"Michaelis-Menten",-421.969300743303,2,0.000279801786990625,-421.969300743303,2,0.000279801786990595,1.13686837721616e-13,0,2.93818788743572e-17
"1","1",2000,250,"Michaelis-Menten",-462.36065388007,2,0.000227221912345854,-462.36065388007,2,0.000227221912345865,-1.13686837721616e-13,0,-1.15196480826585e-17
"1","1",2000,250,"Michaelis-Menten",-415.231231836449,2,0.000263888513398028,-415.231231836449,2,0.000263888513398027,-1.13686837721616e-13,0,1.13841228110978e-18
"1","1",2000,250,"Michaelis-Menten",-418.441559480148,3,0.000149407572865033,-422.422655386125,2,8.71944292313628e-05,3.98109590597687,1,6.22131436336701e-05
"1","1",2000,250,"Michaelis-Menten",-424.480485743724,2,0.00021533886959413,-424.480485743725,2,0.000215338869594148,4.54747350886464e-13,0,-1.82959116606929e-17
"1","1",2000,250,"Michaelis-Menten",-414.860768060538,2,0.000273353700611101,-414.860768060538,2,0.000273353700611106,-4.54747350886464e-13,0,-4.60785923306339e-18
"1","1",2000,250,"Michaelis-Menten",-385.16689000929,2,0.000225496626919692,-385.16689000929,2,0.000225496626919696,1.70530256582424e-13,0,-4.55364912443912e-18
"1","1",2000,250,"Michaelis-Menten",-412.252825993042,2,0.000504777816890113,-412.252825993042,2,0.000504777816890079,0,0,3.48028897367847e-17
"1","1",2000,250,"Michaelis-Menten",-417.760202482038,2,0.000463764274947182,-417.760202482039,2,0.000463764274947137,2.27373675443232e-13,0,4.46149193977785e-17
"1","1",2000,250,"Michaelis-Menten",-448.723296445963,3,0.000251564848080115,-448.723296445962,3,0.000251564848080114,-5.6843418860808e-13,0,1.0842021724855e-18
"1","1",2000,250,"Michaelis-Menten",-405.599212997782,2,0.00017354324632513,-405.599212997782,2,0.000173543246325135,2.27373675443232e-13,0,-4.39101879856629e-18
"1","1",2000,250,"Michaelis-Menten",-382.000104837834,2,0.000408859954689922,-382.000104837834,2,0.00040885995468991,1.13686837721616e-13,0,1.24683249835833e-17
"1","1",2000,250,"Michaelis-Menten",-414.627374925109,2,0.000261284358022983,-414.627374925108,2,0.000261284358023,-2.8421709430404e-13,0,-1.68593437821496e-17
"1","1",2000,250,"Michaelis-Menten",-383.476552636636,2,0.000118788041190787,-383.476552636636,2,0.000118788041190793,3.41060513164848e-13,0,-5.54298360683214e-18
"1","1",2000,250,"Michaelis-Menten",-446.114124287978,2,0.000258336851969256,-447.048295226471,1,0.000496377274060652,0.934170938493253,1,-0.000238040422091396
"1","1",2000,250,"Michaelis-Menten",-467.786036292738,2,0.000483802776895833,-467.786036292738,2,0.000483802776895856,0,0,-2.34729770343112e-17
"1","1",2000,250,"Michaelis-Menten",-413.241230049538,3,0.000171579611990678,-418.004475260968,2,0.000194016839990987,4.76324521142925,1,-2.24372280003085e-05
"1","1",2000,250,"Michaelis-Menten",-392.776169725164,4,0.000506926591206565,-399.908179247075,2,0.000778955289893306,7.13200952191113,2,-0.000272028698686741
"1","1",2000,250,"Michaelis-Menten",-464.126176075231,2,0.000371572738173553,-464.126176075231,2,0.000371572738173585,0,0,-3.12250225675825e-17
"1","1",2000,250,"Michaelis-Menten",-440.009025857428,4,0.000600669615722339,-445.098736144807,3,0.000593145997709793,5.08971028737909,1,7.52361801254593e-06
"1","1",2000,250,"Michaelis-Menten",-419.719560563765,2,0.000166957559332617,-419.719560563765,2,0.000166957559332613,-1.13686837721616e-13,0,4.55364912443912e-18
"1","1",2000,250,"Michaelis-Menten",-406.355720944444,4,0.000622239095556456,-410.172531339038,3,0.000574841973988936,3.81681039459312,1,4.73971215675195e-05
"1","1",2000,250,"Michaelis-Menten",-409.672561381868,2,0.000286140755819438,-409.672561381868,2,0.000286140755819459,2.27373675443232e-13,0,-2.09251019289702e-17
"1","1",2000,250,"Michaelis-Menten",-411.049653607359,2,0.000243364453052208,-411.049653607359,2,0.000243364453052197,-5.6843418860808e-14,0,1.04896560187973e-17
"1","1",2000,250,"Michaelis-Menten",-445.839332646891,2,0.00023510131227676,-445.839332646891,2,0.000235101312276732,1.13686837721616e-13,0,2.73489998009468e-17
"1","1",2000,250,"Michaelis-Menten",-444.514680853749,2,0.000249462265387352,-444.514680853749,2,0.000249462265387369,-1.13686837721616e-13,0,-1.72930246511438e-17
"1","1",2000,250,"Michaelis-Menten",-389.397810828387,3,0.000248694983026515,-393.879583561631,2,0.000153140271089355,4.48177273324393,1,9.55547119371602e-05
"1","1",2000,250,"Michaelis-Menten",-411.834799211552,2,0.000186108589007064,-411.834799211552,2,0.000186108589007071,-3.97903932025656e-13,0,-7.45388993583784e-18
"1","1",2000,250,"Michaelis-Menten",-429.071621240602,2,0.000167420100601957,-429.071621240601,2,0.000167420100601952,-3.41060513164848e-13,0,4.49943901581484e-18
"1","1",2000,250,"Michaelis-Menten",-438.088006111733,2,0.000180101446815285,-440.418980095785,1,0.000443310985819132,2.33097398405187,1,-0.000263209539003847
"1","1",2000,250,"Michaelis-Menten",-400.163031747107,2,0.000313713964068441,-400.163031747106,2,0.000313713964068468,-4.54747350886464e-13,0,-2.65629532258949e-17
"1","1",2000,250,"Michaelis-Menten",-435.071084541602,2,0.000291849544106817,-435.071084541602,2,0.000291849544106808,0,0,9.75781955236954e-18
"1","1",2000,250,"Michaelis-Menten",-389.298127128076,2,0.000270567478039013,-389.298127128076,2,0.000270567478039025,-1.13686837721616e-13,0,-1.11672823766007e-17
"1","1",2000,250,"Michaelis-Menten",-402.402797832596,2,0.000483784846746866,-402.402797832596,2,0.000483784846746828,-1.13686837721616e-13,0,3.78386558197441e-17
"1","1",2000,250,"Michaelis-Menten",-402.964062621488,1,0.000711224220248993,-402.964062621488,1,0.000711224220249005,3.41060513164848e-13,0,-1.19262238973405e-17
"1","1",2000,250,"Michaelis-Menten",-429.98049207657,2,0.00019714678193503,-429.980492076571,2,0.000197146781935028,2.27373675443232e-13,0,1.13841228110978e-18
"1","1",2000,250,"Michaelis-Menten",-444.054084558382,2,0.000194097348914091,-444.054084558382,2,0.000194097348914103,2.27373675443232e-13,0,-1.27393755267047e-17
"1","1",2000,250,"Michaelis-Menten",-433.34849311955,3,0.000464253218322873,-435.711452386402,2,0.000365822101618344,2.36295926685142,1,9.84311167045296e-05
"1","1",2000,250,"Michaelis-Menten",-436.462999785859,4,0.000668650078442517,-440.691103969489,2,0.000478194319108865,4.2281041836294,2,0.000190455759333652
"1","1",2000,250,"Michaelis-Menten",-426.953735378682,2,0.000534546287675127,-426.953735378682,2,0.000534546287675135,0,0,-8.45677694538693e-18
"1","1",2000,250,"Michaelis-Menten",-380.202690231607,3,0.00036072257711433,-382.356010479156,2,0.000194689022655064,2.15332024754946,1,0.000166033554459267
"1","1",2000,250,"Michaelis-Menten",-412.942918341514,2,0.000246332887181551,-412.942918341514,2,0.000246332887181549,1.13686837721616e-13,0,2.16840434497101e-18
"1","1",2000,250,"Michaelis-Menten",-437.956469506843,2,0.000263067813417184,-437.956469506844,2,0.000263067813417161,1.13686837721616e-13,0,2.33103467084383e-17
"1","1",2000,250,"Michaelis-Menten",-422.401219570373,2,0.000253296524431273,-422.401219570373,2,0.000253296524431259,-1.13686837721616e-13,0,1.35525271560688e-17
"1","1",2000,250,"Michaelis-Menten",-421.557632737969,2,0.000310347850016612,-421.557632737969,2,0.000310347850016595,-5.6843418860808e-13,0,1.72388145425195e-17
"1","1",2000,250,"Michaelis-Menten",-393.302449960537,2,0.000268645884888565,-393.302449960537,2,0.000268645884888561,1.13686837721616e-13,0,3.57786716920216e-18
"1","1",2000,250,"Michaelis-Menten",-454.559196160639,2,0.000367715764998318,-454.559196160639,2,0.000367715764998317,-1.13686837721616e-13,0,7.04731412115578e-19
"1","1",2000,250,"Michaelis-Menten",-378.992879421673,2,0.000208931675324746,-378.992879421673,2,0.000208931675324766,5.6843418860808e-14,0,-1.97324795392362e-17
"1","1",2000,250,"Michaelis-Menten",-434.184899452825,2,0.000219748808203878,-434.184899452826,2,0.000219748808203892,3.41060513164848e-13,0,-1.42572585681844e-17
"2","1",2000,250,"Logistic",-399.519265650023,4,0.000265823326938641,-410.965920577592,3,0.0001085333619646,11.4466549275687,1,0.000157289964974041
"2","1",2000,250,"Logistic",-386.099004307429,4,0.00267137040776686,-421.874113430602,3,0.00101124511441861,35.7751091231731,1,0.00166012529334825
"2","1",2000,250,"Logistic",-408.497780188229,4,0.000861260368223333,-413.942076625933,4,0.000555734394175414,5.44429643770417,0,0.000305525974047919
"2","1",2000,250,"Logistic",-405.015207380686,4,0.000609564572699973,-417.199826250627,3,0.000252062268153526,12.1846188699407,1,0.000357502304546447
"2","1",2000,250,"Logistic",-416.25286397391,4,0.000515476807633656,-416.633681565219,3,0.000683723036357683,0.380817591308642,1,-0.000168246228724027
"2","1",2000,250,"Logistic",-431.815437249619,2,0.000558564478977117,-431.815437249619,2,0.000558564478977115,1.13686837721616e-13,0,2.71050543121376e-18
"2","1",2000,250,"Logistic",-397.362947561737,2,0.000840992680682436,-407.098009661723,3,0.000270013849172086,9.73506209998601,-1,0.00057097883151035
"2","1",2000,250,"Logistic",-395.833885226587,2,0.000439412611685192,-395.833885226587,2,0.000439412611685193,0,0,-1.13841228110978e-18
"2","1",2000,250,"Logistic",-423.217677487032,2,0.00091932678466951,-423.217677487032,2,0.000919326784669509,-1.13686837721616e-13,0,1.51788304147971e-18
"2","1",2000,250,"Logistic",-369.38935804307,4,0.00146490427603813,-389.333058043808,3,0.000755126756381959,19.9437000007383,1,0.000709777519656166
"2","1",2000,250,"Logistic",-390.509042936942,4,0.00162817633299787,-427.416267757586,3,0.000423315640011495,36.9072248206438,1,0.00120486069298637
"2","1",2000,250,"Logistic",-441.133683846756,2,0.000949673926040297,-441.133683846757,2,0.000949673926040285,2.27373675443232e-13,0,1.16009632455949e-17
"2","1",2000,250,"Logistic",-388.966093941957,4,0.000544322108986555,-404.232660109899,3,0.00021557260640944,15.2665661679414,1,0.000328749502577115
"2","1",2000,250,"Logistic",-431.067776332679,4,0.000551272144270442,-447.075707846361,4,0.000232620159920718,16.007931513682,0,0.000318651984349724
"2","1",2000,250,"Logistic",-427.592361109503,4,0.000756688482687642,-427.592361109503,4,0.000756688482687637,0,0,5.09575021068187e-18
"2","1",2000,250,"Logistic",-393.032286559489,4,0.000980323419342044,-416.435899632772,4,0.000517062348368956,23.4036130732823,0,0.000463261070973088
"2","1",2000,250,"Logistic",-343.362605281683,4,0.00131150255997833,-372.029110893695,3,0.000249167851437695,28.6665056120124,1,0.00106233470854064
"2","1",2000,250,"Logistic",-415.980370524407,4,0.000542790361088105,-427.983464751587,3,0.000362834818069483,12.0030942271804,1,0.000179955543018622
"2","1",2000,250,"Logistic",-398.356001378595,4,0.000650448287816663,-434.604459080349,3,0.000213795228306283,36.2484577017533,1,0.00043665305951038
"2","1",2000,250,"Logistic",-418.908453546419,2,0.00139065236670115,-418.90845354642,2,0.00139065236670113,3.97903932025656e-13,0,2.01661604082304e-17
"2","1",2000,250,"Logistic",-397.63376907798,4,0.00069725576690416,-405.391583213595,3,0.000359973909835896,7.75781413561498,1,0.000337281857068264
"2","1",2000,250,"Logistic",-411.516605844064,4,0.000699790598749612,-433.148073340705,3,0.000283636679182323,21.6314674966403,1,0.000416153919567288
"2","1",2000,250,"Logistic",-386.216661958237,4,0.00105382388687766,-400.67120707648,4,0.000658365230023661,14.4545451182423,0,0.000395458656854002
"2","1",2000,250,"Logistic",-377.69095473171,4,0.00116109651231671,-400.956159294087,3,0.000345535156943726,23.2652045623772,1,0.000815561355372984
"2","1",2000,250,"Logistic",-405.451063592799,4,0.00077582353096639,-423.007580426765,3,0.00045089810763601,17.5565168339662,1,0.00032492542333038
"2","1",2000,250,"Logistic",-401.109970394772,2,0.00113434398402675,-401.109970394772,2,0.00113434398402675,1.13686837721616e-13,0,-4.98732999343332e-18
"2","1",2000,250,"Logistic",-386.526584861138,2,0.00055697725827705,-386.526584861138,2,0.000556977258277052,-1.13686837721616e-13,0,-2.60208521396521e-18
"2","1",2000,250,"Logistic",-388.822612811149,2,0.000764863972110127,-420.029686224021,3,0.000190815154264665,31.207073412872,-1,0.000574048817845462
"2","1",2000,250,"Logistic",-393.302089285207,2,0.000714252793609638,-393.302089285207,2,0.000714252793609639,1.13686837721616e-13,0,-6.50521303491303e-19
"2","1",2000,250,"Logistic",-386.63727509271,4,0.000302301937261348,-399.785232408958,3,0.000145733681989104,13.1479573162482,1,0.000156568255272244
"2","1",2000,250,"Logistic",-390.603449687659,4,0.00029559637290174,-408.189075178418,4,0.000116173775132691,17.5856254907594,0,0.000179422597769049
"2","1",2000,250,"Logistic",-391.6254226549,4,0.000701766139107389,-395.365488264086,3,0.000707300558022298,3.74006560918667,1,-5.53441891490945e-06
"2","1",2000,250,"Logistic",-436.886656199586,4,0.000628312230477993,-436.886656199586,4,0.000628312230477994,0,0,-3.25260651745651e-19
"2","1",2000,250,"Logistic",-388.070078693745,2,0.000895205585573797,-401.790051445383,3,0.000233273719581283,13.7199727516376,-1,0.000661931865992515
"2","1",2000,250,"Logistic",-394.27603877138,4,0.00096208415222777,-409.690370367617,4,0.000311057210504481,15.4143315962373,0,0.000651026941723289
"2","1",2000,250,"Logistic",-425.488355377417,2,0.000649965788139659,-434.812302546227,3,0.000231091409563266,9.32394716880998,-1,0.000418874378576392
"2","1",2000,250,"Logistic",-404.921314161177,2,0.00141817297171285,-411.16036424855,4,0.000733943884578064,6.23905008737296,-2,0.000684229087134788
"2","1",2000,250,"Logistic",-400.680907424356,2,0.000573907576316848,-400.680907424356,2,0.000573907576316846,1.13686837721616e-13,0,1.84314369322536e-18
"2","1",2000,250,"Logistic",-388.840021872086,2,0.00130408842353686,-388.840021872086,2,0.00130408842353686,2.27373675443232e-13,0,8.02309607639273e-18
"2","1",2000,250,"Logistic",-376.703880742418,4,0.00133759702866145,-414.920278936082,3,0.000272028588716253,38.2163981936645,1,0.0010655684399452
"2","1",2000,250,"Logistic",-404.330814300855,2,0.00084656412085782,-425.631218879948,3,0.000175194974039788,21.3004045790933,-1,0.000671369146818032
