"generator_index","generator_sample_index","bic_diff_mean","bic_a1_mean","bic_a2_mean","p_diff_mean","p_a1_mean","p_a2_mean","nknots_a1_mean","nknots_a2_mean","nknots_diff_mean","n_mean","m_mean","bic_diff_median","bic_a1_median","bic_a2_median","p_diff_median","p_a1_median","p_a2_median","nknots_a1_median","nknots_a2_median","nknots_diff_median","n_median","m_median","bic_diff_sd","bic_a1_sd","bic_a2_sd","p_diff_sd","p_a1_sd","p_a2_sd","nknots_a1_sd","nknots_a2_sd","nknots_diff_sd","n_sd","m_sd"
"1","1",250.709117376036,291.607557251322,40.8984398752858,0.116514904821037,0.140057116327142,0.0235422115061042,2.994,3,-0.006,250,2000,264.828662202848,293.523963544429,31.7508156124586,0.121529783310873,0.139791039563665,0.0165297021410535,3,3,0,250,2000,108.818493343836,35.2874066534764,108.404608388231,0.0335142017800628,0.027459926989572,0.0231008531950683,0.0772655807586403,0,0.0772655807586403,0,0
