"generator_index","generator_sample_index","m","n","gen_fn","bic_a1","nknots_a1","p_a1","bic_a2","nknots_a2","p_a2","bic_diff","nknots_diff","p_diff"
"1","1",2000,250,"Quintic",27.1406127618601,3,0.0353015223843058,-123.821435376121,3,0.0151121279383806,150.962048137981,0,0.0201893944459252
"1","1",2000,250,"Quintic",-55.5183141732435,3,0.0258764386757849,-152.389266429838,2,0.0125457893961155,96.8709522565948,1,0.0133306492796694
"1","1",2000,250,"Quintic",215.427631913253,3,0.0857521554189513,62.2944447341662,3,0.0423255125982619,153.133187179086,0,0.0434266428206893
"1","1",2000,250,"Quintic",240.629946061144,3,0.135102979449331,67.6971509158189,3,0.0926242677935728,172.932795145325,0,0.0424787116557581
"1","1",2000,250,"Quintic",213.708308297007,3,0.062522097489893,-43.7178079394863,3,0.0192510026745297,257.426116236493,0,0.0432710948153633
"1","1",2000,250,"Quintic",104.115663195198,3,0.06850475426221,-53.5751804499294,2,0.0406851870653974,157.690843645127,1,0.0278195671968126
"1","1",2000,250,"Quintic",147.115950427265,3,0.0810348688345815,113.822909793877,3,0.0593198314729568,33.2930406333874,0,0.0217150373616247
"1","1",2000,250,"Quintic",183.159681887527,3,0.0756893005017971,129.792136947029,3,0.0523881149014961,53.3675449404979,0,0.023301185600301
"1","1",2000,250,"Quintic",280.94035839623,3,0.130121564965349,148.635154472016,3,0.0843232290166599,132.305203924213,0,0.0457983359486893
"1","1",2000,250,"Quintic",141.169975106214,3,0.0677771628797996,-59.0100637541097,3,0.027519765177379,200.180038860323,0,0.0402573977024206
"1","1",2000,250,"Quintic",219.516455933724,3,0.100031299829859,108.37151987529,2,0.0463099718019382,111.144936058434,1,0.0537213280279205
"1","1",2000,250,"Quintic",71.2283893272735,3,0.0400641345234426,13.2697173295216,2,0.0268364491160549,57.9586719977518,1,0.0132276854073877
"1","1",2000,250,"Quintic",141.939598685713,3,0.0590637229944213,12.8530247764015,2,0.0220779664376649,129.086573909311,1,0.0369857565567564
"1","1",2000,250,"Quintic",193.388546961914,3,0.0963641922983985,102.710787399209,2,0.0618990263572334,90.6777595627056,1,0.0344651659411651
"1","1",2000,250,"Quintic",206.930334682075,3,0.0769141430787526,68.6435943829581,3,0.0341804514354008,138.286740299117,0,0.0427336916433518
"1","1",2000,250,"Quintic",114.244585586286,3,0.0921601153924036,-24.6385916969223,3,0.0594533810136757,138.883177283208,0,0.0327067343787278
"1","1",2000,250,"Quintic",307.975203689034,3,0.118597779940806,81.6486924008958,3,0.0408333989001753,226.326511288138,0,0.077764381040631
"1","1",2000,250,"Quintic",116.063527470315,3,0.0514349770141443,-5.26363652903764,2,0.0339970946952779,121.327163999353,1,0.0174378823188664
"1","1",2000,250,"Quintic",5.05389765873954,3,0.0346791562675284,-109.485195473212,3,0.0165562607441447,114.539093131951,0,0.0181228955233836
