"generator_index","generator_sample_index","n","gen_fn","bic_a0","nknots_a0","mse_a0","mse_a0_uniform_x","bic_a1","nknots_a1","mse_a1","mse_a1_uniform_x","bic_diff","mse_diff","mse_diff_uniform_x","nknots_diff"
"1","1",100,"Yield-Loss",-167.329903361461,1,0.000182774254739701,0.000889683300940321,-167.759704458618,1,0.000176481854909867,0.000886283340522014,0.429801097157423,6.29239982983368e-06,3.39996041830712e-06,0
"1","1",100,"Yield-Loss",-157.728054801438,1,0.000280716356766148,0.000475572297715936,-158.109361606708,1,0.000260409054556555,0.000443342030401026,0.381306805270356,2.03073022095935e-05,3.22302673149099e-05,0
"1","1",100,"Yield-Loss",-169.423364160037,1,0.000591021085311858,0.00530787805232414,-169.423364160037,1,0.000591021085311858,0.00530787805232414,0,0,0,0
"1","1",100,"Yield-Loss",-139.79061202626,2,0.000463153180682619,0.000405342365190168,-139.79061202626,2,0.000463153180682619,0.000405342365190168,0,0,0,0
"1","1",100,"Yield-Loss",-152.435271781035,1,0.000652235047570534,0.000956901920519722,-152.435271781035,1,0.000652235047570534,0.000956901920519722,0,0,0,0
"1","1",100,"Yield-Loss",-163.191835036277,1,0.000453972567153116,0.000378101552834704,-163.191835036277,1,0.000453972567153113,0.0003781015528347,5.6843418860808e-14,3.52365706057789e-18,3.41523684332934e-18,0
"1","1",100,"Yield-Loss",-191.285053997022,1,0.000752854712145926,0.00119283602477864,-191.557620542939,1,0.000731725183354714,0.00115820725383311,0.272566545916675,2.11295287912119e-05,3.46287709455321e-05,0
"1","1",100,"Yield-Loss",-152.79042727116,1,0.000637324475848147,0.00127177963166215,-152.79042727116,1,0.000637324475848147,0.00127177963166215,0,0,0,0
"1","1",100,"Yield-Loss",-126.971542916457,1,0.000336998821729775,0.000248641509800624,-127.148867270008,1,0.00030140351084356,0.00022195036185205,0.17732435355137,3.55953108862145e-05,2.66911479485737e-05,0
"1","1",100,"Yield-Loss",-148.318149016243,1,0.000481246885735452,0.00171380723684394,-148.633671189149,1,0.000461113651649956,0.00172393863284202,0.315522172906299,2.01332340854964e-05,-1.01313959980798e-05,0
"1","1",100,"Yield-Loss",-142.919211419577,0,0.000896730326740723,0.00241296762266364,-142.919211419577,0,0.000896730326740723,0.00241296762266364,0,0,0,0
"1","1",100,"Yield-Loss",-163.134099015602,3,0.00103647976479879,0.000897252834752387,-163.134099015602,3,0.00103647976479879,0.000897252834752387,0,0,0,0
"1","1",100,"Yield-Loss",-182.093053194505,1,0.000456738742505845,0.000445696710754204,-182.493711778109,1,0.000431761303184949,0.000402804239891914,0.400658583604354,2.49774393208955e-05,4.28924708622906e-05,0
"1","1",100,"Yield-Loss",-152.227045759312,1,0.000961917489998204,0.00129773165435679,-152.227045759312,1,0.000961917489998204,0.00129773165435679,0,0,0,0
"1","1",100,"Yield-Loss",-142.719719008739,1,0.000409484714708328,0.000615511910805809,-142.911428566848,1,0.000436397398853703,0.000670931152226647,0.191709558108812,-2.69126841453751e-05,-5.54192414208374e-05,0
"1","1",100,"Yield-Loss",-154.343876660679,1,0.000388941111061028,0.000562891179818244,-154.343876660679,1,0.000388941111061028,0.000562891179818244,0,0,0,0
"1","1",100,"Yield-Loss",-148.289708466684,0,0.00117438198430018,0.00125187002361225,-148.289708466684,0,0.00117438198430018,0.00125187002361225,0,0,0,0
"1","1",100,"Yield-Loss",-160.235562138529,2,0.000363394084755437,0.000338108268148428,-160.235562138529,2,0.000363394084755437,0.000338108268148428,0,0,0,0
"1","1",100,"Yield-Loss",-155.046435509806,1,0.000650889715885008,0.00165848955946648,-155.046435509806,1,0.000650889715885008,0.00165848955946648,0,0,0,0
"1","1",100,"Yield-Loss",-191.18713535363,2,0.000414385713389904,0.00217011689317477,-191.18713535363,2,0.000414385713389904,0.00217011689317477,0,0,0,0
"1","1",100,"Yield-Loss",-163.739813068958,1,0.000137068957021944,0.000357357745667707,-163.739813068958,1,0.000137068957021944,0.000357357745667706,0,1.35525271560688e-19,2.16840434497101e-19,0
"1","1",100,"Yield-Loss",-177.924914248642,1,0.000268673114647059,0.000469142467138074,-177.924914248642,1,0.00026867311464706,0.000469142467138074,0,-4.87890977618477e-19,5.42101086242752e-19,0
"1","1",100,"Yield-Loss",-158.72445714685,0,0.00129861991491373,0.00131210407335498,-160.440239566429,2,0.00171015509079638,0.00496326404522127,1.71578241957934,-0.000411535175882648,-0.00365115997186629,-2
"1","1",100,"Yield-Loss",-148.559070752631,0,0.000800614315410943,0.00221695736081436,-148.559070752631,0,0.000800614315410943,0.00221695736081436,0,0,0,0
"1","1",100,"Yield-Loss",-157.249123336605,0,0.00056938874508466,0.000850279893784276,-157.249123336605,0,0.00056938874508466,0.000850279893784276,0,0,0,0
"1","1",100,"Yield-Loss",-178.705632840757,0,0.000597133991580537,0.000887020253624062,-178.705632840757,0,0.000597133991580537,0.000887020253624062,0,0,0,0
"1","1",100,"Yield-Loss",-185.405838105279,0,0.000928381306415011,0.000880969590545664,-185.405838105279,0,0.000928381306415011,0.000880969590545664,0,0,0,0
"1","1",100,"Yield-Loss",-148.079886617976,0,0.000945824105614978,0.00127103027451013,-148.079886617976,0,0.000945824105614978,0.00127103027451013,0,0,0,0
"1","1",100,"Yield-Loss",-169.91265992376,1,0.000323701544788833,0.000404704129638801,-170.734554062906,1,0.000301590918651835,0.000350491236920898,0.821894139146337,2.2110626136998e-05,5.4212892717903e-05,0
"1","1",100,"Yield-Loss",-165.287638108241,1,0.000326538433996456,0.001055044798044,-165.287638108241,1,0.000326538433996456,0.001055044798044,0,0,0,0
"1","1",100,"Yield-Loss",-129.830213618338,1,0.000330619935512281,0.00251326869878747,-129.830213618338,1,0.00033061993551228,0.00251326869878747,0,8.13151629364128e-19,2.60208521396521e-18,0
"1","1",100,"Yield-Loss",-156.24141129068,1,0.000774447529539711,0.00174663550796377,-156.24141129068,1,0.000774447529539711,0.00174663550796377,0,0,0,0
"1","1",100,"Yield-Loss",-169.860893744094,1,0.000602132963444073,0.00190803811952251,-169.860893744094,1,0.000602132963444073,0.00190803811952251,0,0,0,0
"1","1",100,"Yield-Loss",-165.544601336494,0,0.000607063009356241,0.000934289060017529,-165.544601336494,0,0.000607063009356241,0.000934289060017529,0,0,0,0
"1","1",100,"Yield-Loss",-171.401640492377,2,0.00109757069378999,0.0013847684816078,-171.239048112342,3,0.00142991306044216,0.00249934755853571,-0.162592380035164,-0.000332342366652174,-0.00111457907692791,-1
"1","1",100,"Yield-Loss",-194.085796308,2,0.000740003548652093,0.00119356470086028,-194.510189704664,2,0.000803967297611214,0.00141368428481547,0.424393396663959,-6.39637489591215e-05,-0.000220119583955193,0
"1","1",100,"Yield-Loss",-149.52766908298,1,0.000510944813221529,0.000445904123271232,-149.52766908298,1,0.000510944813221529,0.000445904123271232,0,0,0,0
"1","1",100,"Yield-Loss",-153.22080217101,1,0.000356056402554262,0.000369905284204832,-154.238024732609,1,0.000317559066730975,0.000330167155096552,1.0172225615988,3.84973358232878e-05,3.97381291082798e-05,0
"1","1",100,"Yield-Loss",-163.475599795031,0,0.000804043783690061,0.00187170982181063,-163.475599795031,0,0.000804043783690061,0.00187170982181063,0,0,0,0
"1","1",100,"Yield-Loss",-158.167850532557,2,0.000830590427944901,0.00163338460017054,-152.898406706671,3,0.000953286703743843,0.00255608642858078,-5.26944382588582,-0.000122696275798942,-0.000922701828410236,-1
"1","1",100,"Yield-Loss",-163.450561082138,2,0.000342360000549927,0.000424272098485542,-164.124336433034,2,0.000388786993209528,0.00044892867800263,0.673775350895369,-4.64269926596012e-05,-2.46565795170886e-05,0
"1","1",100,"Yield-Loss",-142.924499008298,1,0.000477564098196971,0.000841809381138329,-143.661087137721,1,0.000419612478442815,0.000806402674210148,0.736588129422671,5.79516197541555e-05,3.54067069281813e-05,0
"1","1",100,"Yield-Loss",-168.504825462204,1,0.000122427425518406,0.000144253947529369,-168.504825462204,1,0.000122427425518406,0.000144253947529369,0,0,0,0
"1","1",100,"Yield-Loss",-185.169050405547,1,0.000107957069583701,0.00028772099572534,-185.261547078666,1,0.000123528454363423,0.0003274947363284,0.0924966731193706,-1.55713847797211e-05,-3.97737406030597e-05,0
"1","1",100,"Yield-Loss",-157.577122654975,1,0.000609601991835524,0.000654311643794832,-157.896353254636,1,0.000626138560965505,0.000728787945225925,0.319230599661495,-1.65365691299813e-05,-7.44763014310927e-05,0
"1","1",100,"Yield-Loss",-172.488263951738,0,0.000524674660422194,0.00212735151790637,-172.488263951738,0,0.000524674660422194,0.00212735151790637,0,0,0,0
"1","1",100,"Yield-Loss",-186.471575625312,0,0.00120917903415838,0.00192425379531547,-186.471575625312,0,0.00120917903415838,0.00192425379531547,0,0,0,0
"1","1",100,"Yield-Loss",-162.056759683366,1,0.000251355168858226,0.000221868740645421,-162.82523688479,2,0.000241039061546894,0.000313446939892541,0.768477201423593,1.03161073113315e-05,-9.15781992471206e-05,-1
