"generator_index","generator_sample_index","bic_diff_mean","bic_a1_mean","bic_a2_mean","p_diff_mean","p_a1_mean","p_a2_mean","nknots_a1_mean","nknots_a2_mean","nknots_diff_mean","n_mean","m_mean","bic_diff_median","bic_a1_median","bic_a2_median","p_diff_median","p_a1_median","p_a2_median","nknots_a1_median","nknots_a2_median","nknots_diff_median","n_median","m_median","bic_diff_sd","bic_a1_sd","bic_a2_sd","p_diff_sd","p_a1_sd","p_a2_sd","nknots_a1_sd","nknots_a2_sd","nknots_diff_sd","n_sd","m_sd"
"1","1",86.9751365696728,-291.135072630406,-378.110209200078,0.00319708957054237,0.00427157590107493,0.00107448633053256,2.995,2.994,0.001,250,2000,84.1949229714797,-290.908214451764,-377.85621347047,0.00300347664900388,0.00404098673823202,0.000989211239113916,3,3,0,250,2000,40.3779520150987,44.9761801841048,25.7446302567319,0.00186479157002789,0.00194109636922748,0.000472652663251505,0.0705689732104696,0.0772655807586403,0.0949105263287904,0,0
