"generator_index","generator_sample_index","m","n","gen_fn","bic_a1","nknots_a1","p_a1","bic_a2","nknots_a2","p_a2","bic_diff","nknots_diff","p_diff"
"1","1",2000,250,"Quintic",11.6565393630541,3,0.0151623836531701,-123.821435376121,3,0.00595432584114251,135.477974739175,0,0.0092080578120276
"1","1",2000,250,"Quintic",-131.237389041414,3,0.00238603668054494,-152.389266429838,2,0.00214110329893746,21.1518773884245,1,0.000244933381607472
"1","1",2000,250,"Quintic",306.276785007546,3,0.0543939756275321,62.2944447341662,3,0.0178557919451887,243.98234027338,0,0.0365381836823434
"1","1",2000,250,"Quintic",361.00120385006,3,0.0775481713619417,67.6971509158189,3,0.0279717882164811,293.304052934241,0,0.0495763831454606
"1","1",2000,250,"Quintic",289.069597536135,3,0.0399943190061968,-43.7178079394863,3,0.00886066516933137,332.787405475621,0,0.0311336538368654
"1","1",2000,250,"Quintic",118.892036599143,3,0.0195048705466954,-53.5751804499294,2,0.0108591958972948,172.467217049072,1,0.0086456746494006
"1","1",2000,250,"Quintic",226.686607506118,3,0.028782072015953,113.822909793877,3,0.00568660541219965,112.863697712241,0,0.0230954666037533
"1","1",2000,250,"Quintic",203.173467077224,3,0.0164602083745806,129.792136947029,3,0.0139077878725213,73.3813301301952,0,0.00255242050205933
"1","1",2000,250,"Quintic",349.339535796686,3,0.0498631441450083,148.635154472016,3,0.0344143453874369,200.704381324669,0,0.0154487987575714
"1","1",2000,250,"Quintic",173.7004251445,3,0.051381949848032,-59.0100637541097,3,0.0200636428767928,232.71048889861,0,0.0313183069712392
"1","1",2000,250,"Quintic",298.224419100779,3,0.0690742036612258,108.37151987529,2,0.0202664264788697,189.852899225488,1,0.0488077771823561
"1","1",2000,250,"Quintic",93.9904075804174,3,0.0108388736449215,13.2697173295216,2,0.00886565244582524,80.7206902508958,1,0.00197322119909625
"1","1",2000,250,"Quintic",132.824492887713,3,0.025521763106192,12.8530247764015,2,0.00913237851184057,119.971468111311,1,0.0163893845943514
"1","1",2000,250,"Quintic",291.508581511534,3,0.0465085328635226,102.710787399209,2,0.0224514926746362,188.797794112325,1,0.0240570401888864
"1","1",2000,250,"Quintic",315.617126815364,3,0.0564191543603662,68.6435943829581,3,0.0162820535417403,246.973532432406,0,0.0401371008186259
"1","1",2000,250,"Quintic",186.494901447421,3,0.0348458452346359,-24.6385916969223,3,0.0103750397530105,211.133493144343,0,0.0244708054816255
"1","1",2000,250,"Quintic",396.281722819819,3,0.0770878045725084,81.6486924008958,3,0.0204221231461428,314.633030418923,0,0.0566656814263656
"1","1",2000,250,"Quintic",169.395370362177,3,0.0247816814044309,-5.26363652903764,2,0.0175253491926615,174.659006891214,1,0.00725633221176942
"1","1",2000,250,"Quintic",36.4465162333364,3,0.0176842786323619,-109.485195473212,3,0.00494596820800128,145.931711706548,0,0.0127383104243606
"1","1",2000,250,"Quintic",709.334664287658,1,0.0169665316784609,709.334664287658,1,0.0169665316784607,-1.13686837721616e-13,0,2.15105711021124e-16
"1","1",2000,250,"Quintic",212.0368415033,3,0.0403472268088809,-23.6542448990629,2,0.0209052938172608,235.691086402363,1,0.0194419329916202
"1","1",2000,250,"Quintic",224.511817761192,3,0.0338512762795755,19.0827413013341,2,0.0186999084111091,205.429076459857,1,0.0151513678684664
"1","1",2000,250,"Quintic",159.387382767454,3,0.0265266707199813,-10.8386993259465,3,0.0151060590696697,170.226082093401,0,0.0114206116503116
"1","1",2000,250,"Quintic",-266.381734494595,1,0.00112720716230076,-296.132009983026,3,0.0012606844820903,29.7502754884304,-2,-0.000133477319789542
"1","1",2000,250,"Quintic",83.3089261246515,3,0.0225432139516931,-64.6590219249779,2,0.0108034250006387,147.967948049629,1,0.0117397889510543
"1","1",2000,250,"Quintic",-293.194922942879,3,0.00233779848097606,-323.293573292602,2,0.0012800542131655,30.0986503497226,1,0.00105774426781057
"1","1",2000,250,"Quintic",186.751743244489,3,0.0324801906641027,3.13262745081379,2,0.0114946033179995,183.619115793675,1,0.0209855873461032
"1","1",2000,250,"Quintic",19.4175314438223,3,0.0150073949074087,-110.109427444449,3,0.00619329745351974,129.526958888271,0,0.00881409745388894
"1","1",2000,250,"Quintic",258.665846932885,3,0.0503846949620662,-150.477284122955,3,0.00510441287864085,409.14313105584,0,0.0452802820834253
"1","1",2000,250,"Quintic",-24.3028024095957,3,0.00896891793559187,-185.033832818499,3,0.0021527714510421,160.731030408903,0,0.00681614648454977
"1","1",2000,250,"Quintic",-19.6604723751718,3,0.0165923943829743,-250.644873689902,3,0.00156583510590517,230.98440131473,0,0.0150265592770691
"1","1",2000,250,"Quintic",265.034497195815,3,0.0365627399287307,115.974670737471,3,0.0234398795485351,149.059826458344,0,0.0131228603801956
"1","1",2000,250,"Quintic",360.260245657049,3,0.0708517634466664,79.7485356240711,2,0.037738605192223,280.511710032978,1,0.0331131582544434
"1","1",2000,250,"Quintic",1000.29125905089,1,0.0146020689183622,1000.29125905089,1,0.0146020689183622,-1.13686837721616e-13,0,-5.3776427755281e-17
"1","1",2000,250,"Quintic",27.8448272967874,3,0.0128159021745077,-92.924427756723,2,0.0086295589179491,120.76925505351,1,0.00418634325655865
"1","1",2000,250,"Quintic",360.810700437827,3,0.0163182799908779,356.94881373916,2,0.0189987022554188,3.86188669866647,1,-0.00268042226454081
"1","1",2000,250,"Quintic",2567.1664564174,3,222.262375296401,2490.32337648911,3,173.827539204588,76.8430799282878,0,48.4348360918124
"1","1",2000,250,"Quintic",369.427449329901,3,0.0549102555664552,222.319940619275,2,0.018322054269191,147.107508710626,1,0.0365882012972641
"1","1",2000,250,"Quintic",165.186032850012,3,0.0211912829384717,77.2246248537289,2,0.00666989437026789,87.9614079962829,1,0.0145213885682038
"1","1",2000,250,"Quintic",307.188186032,3,0.0418729287210728,122.187228997004,2,0.0229050599004408,185.000957034996,1,0.018967868820632
"1","1",2000,250,"Quintic",-30.6594469583324,3,0.00702933868022496,-177.546099658342,3,0.00349759012283708,146.88665270001,0,0.00353174855738788
"1","1",2000,250,"Quintic",736.314265805406,1,0.051509330305512,736.314265805406,1,0.0515093303055119,-1.13686837721616e-13,0,8.32667268468867e-17
"1","1",2000,250,"Quintic",347.699225963073,3,0.0891779721460021,35.5276161246952,3,0.0200916902023206,312.171609838378,0,0.0690862819436814
"1","1",2000,250,"Quintic",-68.0420143989866,3,0.00941449377257285,-187.879725628923,3,0.0056135098841283,119.837711229936,0,0.00380098388844455
"1","1",2000,250,"Quintic",-64.1888658141756,3,0.00882380403023047,-201.537361202233,3,0.00444823888462407,137.348495388057,0,0.0043755651456064
"1","1",2000,250,"Quintic",-191.21931280239,3,0.00281648705871269,-217.323583367053,2,0.00196443273848237,26.104270564663,1,0.000852054320230326
"1","1",2000,250,"Quintic",-69.1988765871531,3,0.00826299414094204,-211.470352498683,3,0.00517669253556703,142.27147591153,0,0.00308630160537501
"1","1",2000,250,"Quintic",348.136945028851,3,0.0426438520439167,173.59710330171,3,0.0424005658802583,174.539841727141,0,0.000243286163658409
"1","1",2000,250,"Quintic",1005.66243564399,1,0.0225883316700931,1005.66243564399,1,0.0225883316700929,0,0,1.70002900645727e-16
"1","1",2000,250,"Quintic",-67.480592998741,3,0.00961768632483148,-203.017450470893,3,0.0043951758150912,135.536857472152,0,0.00522251050974028
"1","1",2000,250,"Quintic",286.087033609147,3,0.0351021770960794,122.43058752291,3,0.0256893632941653,163.656446086237,0,0.00941281380191406
"1","1",2000,250,"Quintic",299.213903488461,3,0.0517186842667106,13.2251089454083,3,0.00746159963542625,285.988794543053,0,0.0442570846312844
"1","1",2000,250,"Quintic",751.09432445307,3,0.186314348937392,655.237630754393,3,0.118001564562799,95.856693698677,0,0.0683127843745928
"1","1",2000,250,"Quintic",-176.705881887575,3,0.00561316338714455,-291.082192145842,3,0.00115602284459087,114.376310258267,0,0.00445714054255368
"1","1",2000,250,"Quintic",232.925264611607,3,0.0347782235108866,31.017708580343,3,0.0122863448322979,201.907556031264,0,0.0224918786785887
"1","1",2000,250,"Quintic",331.617152291501,3,0.0491597600615856,117.874798090073,2,0.0178621787434814,213.742354201428,1,0.0312975813181042
"1","1",2000,250,"Quintic",14.1040350616584,3,0.00951399476799586,-113.540990025567,3,0.0112212163600805,127.645025087226,0,-0.00170722159208459
"1","1",2000,250,"Quintic",271.44125618752,3,0.0382236822530938,86.7210743206566,2,0.0186021548347751,184.720181866864,1,0.0196215274183187
"1","1",2000,250,"Quintic",358.96040185152,3,0.0838301586442286,139.241651979095,2,0.0247255641088611,219.718749872426,1,0.0591045945353674
"1","1",2000,250,"Quintic",287.14145001391,3,0.0456779392505163,-17.7566323525178,3,0.0157265024993089,304.898082366428,0,0.0299514367512074
"1","1",2000,250,"Quintic",281.208689794588,3,0.0395368275929646,105.433945764324,2,0.018338204149848,175.774744030265,1,0.0211986234431166
"1","1",2000,250,"Quintic",122.456294927104,3,0.0189658193232043,19.3542281662962,2,0.00838862559770994,103.102066760808,1,0.0105771937254944
