"generator_index","generator_sample_index","m","n","gen_fn","bic_a1","nknots_a1","p_a1","bic_a2","nknots_a2","p_a2","bic_diff","nknots_diff","p_diff"
"1","1",2000,250,"Runge",-311.270405979546,3,0.000868280531075881,-333.590826021951,2,0.000349545840249442,22.3204200424044,1,0.000518734690826438
"1","1",2000,250,"Runge",-397.154355830523,1,0.000133771166302389,-397.154355830523,1,0.000133771166302388,1.13686837721616e-13,0,7.04731412115578e-19
"1","1",2000,250,"Runge",-338.084255172105,4,0.00174589760807381,-345.762833163226,4,0.00127552360765031,7.67857799112085,0,0.000470374000423506
"1","1",2000,250,"Runge",-329.269544872156,4,0.00151917645350504,-353.324232338264,4,0.000994013615757575,24.0546874661084,0,0.000525162837747463
"1","1",2000,250,"Runge",-361.914236236591,4,0.00121128916026487,-382.001788251436,2,0.000768592814885048,20.0875520148446,2,0.000442696345379818
"1","1",2000,250,"Runge",-387.267707170024,1,0.000410590251647993,-387.267707170024,1,0.000410590251647993,0,0,-5.42101086242752e-20
"1","1",2000,250,"Runge",-389.140709227372,1,0.000345405687308316,-389.140709227372,1,0.000345405687308317,0,0,-1.24683249835833e-18
"1","1",2000,250,"Runge",-367.980065306717,1,0.000289486412563015,-367.980065306717,1,0.000289486412563011,0,0,3.79470760369927e-18
"1","1",2000,250,"Runge",-388.279106319805,1,0.00126618460875186,-388.279106319805,1,0.00126618460875186,0,0,4.55364912443912e-18
"1","1",2000,250,"Runge",-364.667689005725,4,0.00165847182256702,-389.950340072025,3,0.000578978490230383,25.2826510663002,1,0.00107949333233664
"1","1",2000,250,"Runge",-363.000209175219,3,0.000760687030781388,-363.000209175219,3,0.000760687030781391,0,0,-3.03576608295941e-18
"1","1",2000,250,"Runge",-396.265397368807,4,0.000456093230053063,-396.265397368807,4,0.000456093230053067,-1.13686837721616e-13,0,-4.11996825544492e-18
"1","1",2000,250,"Runge",-371.841256351952,3,0.000915933076807308,-371.841256351951,3,0.000915933076807304,-1.13686837721616e-13,0,3.79470760369927e-18
"1","1",2000,250,"Runge",-345.018916061971,3,0.00142505896491312,-345.018916061971,3,0.00142505896491312,-2.27373675443232e-13,0,-3.25260651745651e-18
"1","1",2000,250,"Runge",-336.841037246904,4,0.000949380884816457,-354.706331585674,2,0.000600903256117433,17.8652943387701,2,0.000348477628699024
"1","1",2000,250,"Runge",-357.428654453393,3,0.000680026880378661,-359.277201158357,2,0.000774062660172678,1.84854670496458,1,-9.40357797940169e-05
"1","1",2000,250,"Runge",-340.623626442474,4,0.00179317039317638,-370.016302599353,3,0.000815274023457395,29.3926761568785,1,0.000977896369718981
"1","1",2000,250,"Runge",-366.314561018791,4,0.000484591864400326,-374.986070221203,4,0.000716665037689453,8.67150920241187,0,-0.000232073173289127
"1","1",2000,250,"Runge",-343.281304936546,3,0.00102603017601402,-343.281304936546,3,0.00102603017601401,2.27373675443232e-13,0,8.45677694538693e-18
"1","1",2000,250,"Runge",-323.798590636263,4,0.00119775831720905,-347.877112721991,3,0.000622097615089362,24.0785220857277,1,0.000575660702119684
"1","1",2000,250,"Runge",-349.105065695266,4,0.000753914146120332,-351.015580794896,3,0.000760847932303175,1.91051509962989,1,-6.93378618284298e-06
"1","1",2000,250,"Runge",-333.170862126238,4,0.00063104362431767,-337.682573774306,3,0.000699456588412128,4.51171164806749,1,-6.84129640944575e-05
"1","1",2000,250,"Runge",-360.080501456466,2,0.000861272415820025,-362.265096131782,1,0.000916096006794933,2.18459467531653,1,-5.48235909749081e-05
"1","1",2000,250,"Runge",-321.87443247203,1,0.000347279799626105,-321.87443247203,1,0.000347279799626107,0,0,-2.00577401909818e-18
"1","1",2000,250,"Runge",-364.045498872566,4,0.000909618980739297,-376.829142969509,3,0.000622733669455786,12.7836440969434,1,0.000286885311283512
"1","1",2000,250,"Runge",-329.344242308718,4,0.000463848428183365,-337.740778251832,2,0.000643490370458604,8.3965359431142,2,-0.000179641942275239
"1","1",2000,250,"Runge",-336.302966497473,4,0.000696210321875059,-344.369070683658,3,0.000453734117041184,8.06610418618538,1,0.000242476204833875
"1","1",2000,250,"Runge",-350.011345436969,4,0.000696518931060435,-367.990893596176,3,0.000320111120893536,17.9795481592076,1,0.000376407810166899
"1","1",2000,250,"Runge",-379.265197578174,4,0.0010197839134501,-391.421903952335,3,0.000617951868605471,12.1567063741609,1,0.000401832044844627
"1","1",2000,250,"Runge",-375.131048299713,3,0.00125813023543399,-379.154556756281,2,0.00148249283088942,4.02350845656809,1,-0.000224362595455421
"1","1",2000,250,"Runge",-362.954880065644,4,0.00101800284182873,-389.085326917603,3,0.000434896833186912,26.1304468519589,1,0.000583106008641818
"1","1",2000,250,"Runge",-366.900007971716,2,0.00133104106009785,-380.697237360608,2,0.000896653737778105,13.7972293888927,0,0.000434387322319743
"1","1",2000,250,"Runge",-359.404054592226,4,0.00120255866118413,-359.404054592226,4,0.00120255866118411,5.6843418860808e-14,0,1.56125112837913e-17
"1","1",2000,250,"Runge",-387.86538873412,4,0.00100860312015576,-392.541064812866,3,0.00104846444971819,4.67567607874639,1,-3.9861329562432e-05
"1","1",2000,250,"Runge",-349.441344453451,4,0.000496859712309386,-353.066873557519,3,0.000490774065165934,3.62552910406782,1,6.08564714345262e-06
"1","1",2000,250,"Runge",-326.997524205983,4,0.000943880868501614,-337.241653395424,3,0.000712480820500963,10.2441291894407,1,0.000231400048000651
"1","1",2000,250,"Runge",-342.263297252662,4,0.000606446367260795,-353.947389861775,3,0.000558244885282263,11.684092609113,1,4.82014819785317e-05
"1","1",2000,250,"Runge",-341.552617739498,1,0.00093786111986395,-341.552617739498,1,0.00093786111986395,0,0,6.50521303491303e-19
"1","1",2000,250,"Runge",-315.900352983364,4,0.00112684728491964,-337.889559097311,4,0.000735598037802172,21.9892061139461,0,0.000391249247117471
"1","1",2000,250,"Runge",-383.43930914647,4,0.000699448761986892,-389.056314319096,2,0.000816485845437493,5.61700517262585,2,-0.000117037083450601
"1","1",2000,250,"Runge",-335.271186906882,2,0.00137365179725574,-352.843427016807,2,0.000303300302862285,17.5722401099257,0,0.00107035149439345
"1","1",2000,250,"Runge",-352.759340804021,4,0.00165070180547135,-370.059256166472,2,0.00129818452177722,17.2999153624507,2,0.000352517283694126
"1","1",2000,250,"Runge",-357.139803790873,4,0.00083941014611772,-369.139774971079,2,0.000792989140977063,11.9999711802061,2,4.64210051406568e-05
"1","1",2000,250,"Runge",-387.155394649933,1,0.000413282250628856,-398.389851936827,3,0.000510039814724033,11.2344572868949,-2,-9.67575640951768e-05
"1","1",2000,250,"Runge",-343.7694269182,4,0.000646435353048433,-350.166827125753,2,0.000791425419910548,6.39740020755295,2,-0.000144990066862114
"1","1",2000,250,"Runge",-358.775799279764,2,0.000652436366422407,-358.970683110344,1,0.000287875785501774,0.194883830580636,1,0.000364560580920633
"1","1",2000,250,"Runge",-376.469195647241,3,0.000635609945144529,-379.181767340081,2,0.000735349410003902,2.71257169284002,1,-9.97394648593735e-05
"1","1",2000,250,"Runge",-377.433130442918,4,0.000526554801682758,-392.432128535044,3,0.000341802736634911,14.9989980921263,1,0.000184752065047847
"1","1",2000,250,"Runge",-360.550598373013,4,0.000998002537039441,-387.810467663675,3,0.000440175831971591,27.259869290662,1,0.00055782670506785
"1","1",2000,250,"Runge",-342.423596722102,4,0.000995333348264173,-372.56966566493,3,0.000364732714613343,30.1460689428276,1,0.00063060063365083
"1","1",2000,250,"Runge",-355.364771944786,1,0.000544476362527938,-355.364771944786,1,0.000544476362527939,-1.13686837721616e-13,0,-6.50521303491303e-19
"1","1",2000,250,"Runge",-346.165334726894,4,0.00106310538920172,-355.199016135925,2,0.00131348046654582,9.03368140903035,2,-0.000250375077344092
"1","1",2000,250,"Runge",-354.058152729076,1,0.000817479828920351,-354.058152729076,1,0.000817479828920348,0,0,3.36102673470506e-18
"1","1",2000,250,"Runge",-373.76080390949,1,0.00139456219175418,-373.76080390949,1,0.00139456219175418,0,0,-1.0842021724855e-18
"1","1",2000,250,"Runge",-363.123036312447,3,0.0012525022094425,-363.123036312447,3,0.0012525022094425,0,0,-3.03576608295941e-18
"1","1",2000,250,"Runge",-394.477789131523,1,0.000416821462908938,-394.477789131523,1,0.000416821462908937,0,0,1.13841228110978e-18
"1","1",2000,250,"Runge",-371.168172455868,1,0.000444428276121954,-371.168172455868,1,0.000444428276121956,-1.13686837721616e-13,0,-1.73472347597681e-18
"1","1",2000,250,"Runge",-346.147806601522,3,0.00120943324157709,-350.974547089559,2,0.00131069861736406,4.82674048803716,1,-0.000101265375786969
"1","1",2000,250,"Runge",-366.032601012768,4,0.000889642222743332,-390.159958571467,3,0.0003813503305435,24.1273575586991,1,0.000508291892199832
"1","1",2000,250,"Runge",-323.813213912616,4,0.0015609693015642,-353.626652584853,4,0.000824816677386278,29.8134386722371,0,0.000736152624177921
"1","1",2000,250,"Runge",-319.284598847125,4,0.000849349276576348,-330.862113256161,4,0.000695814837264313,11.5775144090365,0,0.000153534439312035
"1","1",2000,250,"Runge",-357.220728041948,1,0.000794013701721678,-357.220728041948,1,0.000794013701721676,-1.13686837721616e-13,0,1.95156391047391e-18
"1","1",2000,250,"Runge",-394.097953527256,1,0.000405085128632482,-394.097953527256,1,0.000405085128632486,0,0,-4.17417836406919e-18
"1","1",2000,250,"Runge",-374.338642436533,4,0.000551150813739908,-382.967225039832,2,0.000503651219230719,8.62858260329944,2,4.74995945091886e-05
"1","1",2000,250,"Runge",-362.294826356731,3,0.00121347705584204,-362.65139053033,2,0.00126592042556214,0.356564173599395,1,-5.24433697201021e-05
"1","1",2000,250,"Runge",-397.28560142051,1,0.000444719285360478,-397.28560142051,1,0.000444719285360483,0,0,-4.39101879856629e-18
"1","1",2000,250,"Runge",-377.989383960273,1,0.000246750484810977,-377.989383960273,1,0.000246750484810976,0,0,1.0842021724855e-18
"1","1",2000,250,"Runge",-351.057355868291,3,0.00166591033255909,-353.357080069842,2,0.00189680544053993,2.29972420155087,1,-0.000230895107980844
"1","1",2000,250,"Runge",-341.909090243292,2,0.00158460092317187,-341.909090243292,2,0.00158460092317187,-5.6843418860808e-14,0,-1.95156391047391e-18
"1","1",2000,250,"Runge",-404.709946520284,1,0.000460646073350044,-404.709946520284,1,0.000460646073350038,0,0,5.85469173142172e-18
"1","1",2000,250,"Runge",-381.505833348604,4,0.000605769302212201,-382.427379561209,2,0.000500245687519657,0.921546212605392,2,0.000105523614692545
"1","1",2000,250,"Runge",-353.785371138114,1,0.00109274669592317,-353.785371138114,1,0.00109274669592316,0,0,2.38524477946811e-18
"1","1",2000,250,"Runge",-372.131344341707,4,0.000901128474963136,-377.48133188373,3,0.00091433571225619,5.34998754202286,1,-1.32072372930542e-05
"1","1",2000,250,"Runge",-354.920689487881,1,0.000794360335441968,-354.920689487881,1,0.000794360335441969,0,0,-1.0842021724855e-18
"1","1",2000,250,"Runge",-391.71786991011,4,0.000853922601379335,-408.184337080892,2,0.000779216523743051,16.4664671707819,2,7.47060776362839e-05
"1","1",2000,250,"Runge",-362.774765104555,3,0.000672018622890361,-362.774765104555,3,0.000672018622890363,-1.13686837721616e-13,0,-1.73472347597681e-18
"1","1",2000,250,"Runge",-382.24272111553,1,0.000330709481297912,-382.24272111553,1,0.000330709481297909,5.6843418860808e-14,0,2.54787510534094e-18
"1","1",2000,250,"Runge",-346.536334589528,4,0.00102300917492673,-359.247747651667,2,0.0010172378800975,12.7114130621389,2,5.77129482922864e-06
"1","1",2000,250,"Runge",-344.829129270337,2,0.00134356062804906,-357.444599805003,2,0.000634712123951479,12.6154705346667,0,0.000708848504097579
"1","1",2000,250,"Runge",-309.650626070324,4,0.00137176300253576,-310.094137823155,3,0.00131649825845802,0.443511752830602,1,5.52647440777477e-05
"1","1",2000,250,"Runge",-333.689290543491,4,0.000985546654434342,-358.557668249889,3,0.00038351937688464,24.8683777063982,1,0.000602027277549702
"1","1",2000,250,"Runge",-343.274040212171,4,0.00056884267915195,-347.296771481804,3,0.000618774968142982,4.02273126963308,1,-4.99322889910318e-05
"1","1",2000,250,"Runge",-336.218578186002,3,0.00138269857290676,-360.40022133486,2,0.000546729489721669,24.1816431488573,1,0.000835969083185086
