"generator_index","generator_sample_index","bic_diff_mean","bic_a1_mean","bic_a2_mean","p_diff_mean","p_a1_mean","p_a2_mean","nknots_a1_mean","nknots_a2_mean","nknots_diff_mean","n_mean","m_mean","bic_diff_median","bic_a1_median","bic_a2_median","p_diff_median","p_a1_median","p_a2_median","nknots_a1_median","nknots_a2_median","nknots_diff_median","n_median","m_median","bic_diff_sd","bic_a1_sd","bic_a2_sd","p_diff_sd","p_a1_sd","p_a2_sd","nknots_a1_sd","nknots_a2_sd","nknots_diff_sd","n_sd","m_sd"
"1","1",79.6472534739312,-310.981581179559,-390.62883465349,0.00378470388835037,0.00472378157158819,0.000939077683237822,3,2.837,0.163,250,2000,80.7073819151872,-309.998343906268,-390.639458623626,0.00380589240983216,0.00469823587526948,0.000852534132134769,3,3,0,250,2000,26.7551506876609,28.2493909930659,25.9914134835163,0.00102232571590692,0.00104326799398617,0.00046291856280929,0,0.369550493934953,0.369550493934953,0,0
