"generator_index","generator_sample_index","n","gen_fn","bic_a0","nknots_a0","mse_a0","mse_a0_uniform_x","bic_a1","nknots_a1","mse_a1","mse_a1_uniform_x","bic_diff","mse_diff","mse_diff_uniform_x","nknots_diff"
"1","1",200,"trigonometric",109.624954552645,4,0.0747507695364015,0.397714303694384,-246.645421804697,4,0.00567428233641336,0.0553293675961439,356.270376357342,0.0690764871999881,0.34238493609824,0
"1","1",200,"trigonometric",147.008746804385,4,0.0810850526443351,0.621933547544775,-205.068758305379,4,0.00735403434763673,0.0944556547543598,352.077505109764,0.0737310182966983,0.527477892790415,0
"1","1",200,"trigonometric",120.865514064658,4,0.0808571829850208,0.484690126252224,-345.271132885411,4,0.00135070658053605,0.0449716149347375,466.136646950069,0.0795064764044848,0.439718511317487,0
"1","1",200,"trigonometric",-3.91315700989604,4,0.0420574856098774,0.25974205039294,-325.40496777283,4,0.00154682393584014,0.00923499715301065,321.491810762934,0.0405106616740373,0.250507053239929,0
"1","1",200,"trigonometric",107.545328852915,4,0.0692262022330236,0.279676148372232,-328.12720552236,4,0.00213938499130644,0.0133891227344444,435.672534375275,0.0670868172417171,0.266287025637787,0
"1","1",200,"trigonometric",98.1407103598103,4,0.0673850685859582,0.362530893414339,-290.001491069855,4,0.0044373030694716,0.0482352061336849,388.142201429665,0.0629477655164866,0.314295687280654,0
"1","1",200,"trigonometric",-118.548090722714,2,0.0236606711289363,0.0569770244496399,-306.939403009237,4,0.000904141499104131,0.0026748321196473,188.391312286523,0.0227565296298321,0.0543021923299926,-2
"1","1",200,"trigonometric",145.379830346144,4,0.0960645907706498,0.757517357384655,-201.37573053352,4,0.00950159007308481,0.188162190408153,346.755560879663,0.086563000697565,0.569355166976503,0
"1","1",200,"trigonometric",-92.8017356280538,4,0.0257878308163255,0.0881018914360036,-357.048557782184,4,0.00060717232040624,0.00150417536324194,264.246822154131,0.0251806584959192,0.0865977160727616,0
"1","1",200,"trigonometric",104.5864993834,4,0.0761890874649015,0.40502259341345,-270.655565266983,4,0.00393898395499757,0.540223328330708,375.242064650383,0.0722501035099039,-0.135200734917258,0
"1","1",200,"trigonometric",-53.6487582193159,4,0.0310183017669927,0.100287127024505,-295.672035050084,4,0.00113240488161719,0.0051144182151882,242.023276830768,0.0298858968853755,0.095172708809317,0
