"generator_index","generator_sample_index","m","n","gen_fn","bic_a1","nknots_a1","p_a1","bic_a2","nknots_a2","p_a2","bic_diff","nknots_diff","p_diff"
"1","1",2000,250,"Gaussian",-274.384667330865,3,0.00392072707185886,-334.606746474422,3,0.00127283877269643,60.2220791435574,0,0.00264788829916244
"1","1",2000,250,"Gaussian",-388.139457312633,3,0.00155285432374495,-412.236399202003,3,0.000938511671472525,24.09694188937,0,0.000614342652272429
"1","1",2000,250,"Gaussian",-227.236074408597,3,0.00572790464265346,-365.271668008398,3,0.00117537072609286,138.035593599801,0,0.0045525339165606
"1","1",2000,250,"Gaussian",-260.730050669439,3,0.0068421301767191,-365.271471528411,3,0.00137875349702394,104.541420858972,0,0.00546337667969516
"1","1",2000,250,"Gaussian",-307.350778945039,3,0.00500833511318324,-413.62101839854,3,0.00106335100787989,106.270239453501,0,0.00394498410530335
"1","1",2000,250,"Gaussian",-328.003135276033,3,0.00294347126387868,-374.626533660753,3,0.00121988586596517,46.6233983847194,0,0.00172358539791351
"1","1",2000,250,"Gaussian",-294.801868656916,3,0.00329568842055075,-392.632679480323,3,0.000760833119040114,97.8308108234075,0,0.00253485530151063
"1","1",2000,250,"Gaussian",-332.856085435563,3,0.00224103648427556,-381.781359367989,3,0.000646576151729211,48.9252739324261,0,0.00159446033254635
"1","1",2000,250,"Gaussian",-290.902897065553,3,0.00637952391086767,-391.501592512534,3,0.00157183610318109,100.598695446981,0,0.00480768780768659
"1","1",2000,250,"Gaussian",-261.713353785499,3,0.00796280370518927,-427.654412826771,3,0.000854779111645414,165.941059041272,0,0.00710802459354386
"1","1",2000,250,"Gaussian",-262.668968123993,3,0.0072040036304323,-383.904454335317,3,0.00145099854140291,121.235486211324,0,0.00575300508902939
"1","1",2000,250,"Gaussian",-372.571642125483,3,0.00203018126976143,-418.362059821571,3,0.000286353744662164,45.7904176960885,0,0.00174382752509926
"1","1",2000,250,"Gaussian",-283.160077416868,3,0.00491702675558781,-388.068717077957,3,0.000704115101716096,104.908639661089,0,0.00421291165387171
"1","1",2000,250,"Gaussian",-238.564014104862,3,0.00446616424260902,-373.183527962706,3,0.000883688870099483,134.619513857844,0,0.00358247537250954
"1","1",2000,250,"Gaussian",-237.601229658737,3,0.00535597590284843,-374.381029403458,3,0.000867752977833932,136.779799744721,0,0.0044882229250145
"1","1",2000,250,"Gaussian",-276.83346127506,3,0.00372068687976321,-389.172066859057,3,0.00129502657594178,112.338605583997,0,0.00242566030382143
"1","1",2000,250,"Gaussian",-252.790861780423,3,0.0070458391743737,-405.162570465636,3,0.000861015954549078,152.371708685213,0,0.00618482321982462
"1","1",2000,250,"Gaussian",-288.372095508826,3,0.00349591929879685,-391.103808881517,3,0.000799456178650624,102.731713372691,0,0.00269646312014623
"1","1",2000,250,"Gaussian",-273.241161811789,3,0.00303616238432964,-356.777212977166,3,0.000921014573300492,83.536051165377,0,0.00211514781102914
"1","1",2000,250,"Gaussian",-222.094721491621,3,0.00807994284554131,-373.506651040027,3,0.00085858938270948,151.411929548406,0,0.00722135346283183
"1","1",2000,250,"Gaussian",-287.936503490422,3,0.00495795639695855,-363.082102598572,3,0.000728483628776761,75.1455991081498,0,0.00422947276818179
"1","1",2000,250,"Gaussian",-272.209055244671,3,0.00428066241588279,-380.562745300582,3,0.000783820600759727,108.353690055912,0,0.00349684181512306
"1","1",2000,250,"Gaussian",-284.382046968462,3,0.00324481763111273,-372.221883736434,3,0.000839904354182941,87.8398367679715,0,0.00240491327692979
"1","1",2000,250,"Gaussian",-332.607853845962,3,0.00109685599723382,-336.751559069317,2,0.000944521024325639,4.14370522335429,1,0.000152334972908184
"1","1",2000,250,"Gaussian",-330.041494288964,3,0.00411874321863726,-404.727411576752,3,0.000793993196959276,74.685917287788,0,0.00332475002167798
"1","1",2000,250,"Gaussian",-356.01939165178,3,0.00154101218027056,-384.382340250238,3,0.000616487741078046,28.3629485984586,0,0.000924524439192509
"1","1",2000,250,"Gaussian",-284.364075606204,3,0.00428979060326754,-360.745889105011,3,0.000982299408849565,76.3818134988072,0,0.00330749119441797
"1","1",2000,250,"Gaussian",-326.364807858623,3,0.00302334074221881,-406.520133228044,3,0.000227468388970934,80.1553253694215,0,0.00279587235324788
"1","1",2000,250,"Gaussian",-292.749288457336,3,0.00604751861395589,-427.451938452077,3,0.00064730732833874,134.702649994741,0,0.00540021128561715
"1","1",2000,250,"Gaussian",-298.677326160622,3,0.00303761069643308,-392.358195375408,3,0.00183839203422101,93.6808692147856,0,0.00119921866221206
"1","1",2000,250,"Gaussian",-324.547292542357,3,0.00365952336099638,-414.743208283608,3,0.00059669665598738,90.1959157412512,0,0.003062826705009
"1","1",2000,250,"Gaussian",-257.330632475009,3,0.0042848437357576,-367.37817675823,3,0.00165381451368149,110.047544283221,0,0.00263102922207611
"1","1",2000,250,"Gaussian",-279.582736584242,3,0.00594651909374705,-380.467420781175,3,0.00117121521683066,100.884684196933,0,0.00477530387691639
"1","1",2000,250,"Gaussian",-222.070715619893,3,0.00868679867826114,-405.318177497896,3,0.00122498966965631,183.247461878003,0,0.00746180900860483
"1","1",2000,250,"Gaussian",-302.678959380939,3,0.00221847611300315,-354.218325638339,3,0.000634053904524042,51.5393662574003,0,0.00158442220847911
"1","1",2000,250,"Gaussian",-237.350123506125,3,0.00800133720394605,-353.91055549692,3,0.00140892092926352,116.560431990795,0,0.00659241627468253
"1","1",2000,250,"Gaussian",-146.25845529317,3,0.0127697235109355,-337.04720403346,3,0.00200101188513977,190.78874874029,0,0.0107687116257957
"1","1",2000,250,"Gaussian",-255.868793700502,3,0.0060039826975434,-333.118253634857,3,0.00179664568503635,77.2494599343553,0,0.00420733701250706
"1","1",2000,250,"Gaussian",-198.948895594744,3,0.00837108288050386,-344.382137111481,3,0.00140453294351183,145.433241516736,0,0.00696654993699203
"1","1",2000,250,"Gaussian",-276.721984231224,3,0.00365223780056693,-388.353564596539,3,0.00109027118543153,111.631580365315,0,0.00256196661513539
"1","1",2000,250,"Gaussian",-338.90225320806,3,0.00245264285862006,-373.009771546426,3,0.00148017310994982,34.1075183383659,0,0.000972469748670243
"1","1",2000,250,"Gaussian",-175.172316812846,3,0.00979324173423484,-334.340112956546,3,0.00141643488874325,159.1677961437,0,0.00837680684549158
"1","1",2000,250,"Gaussian",-289.89617327884,3,0.00635403642597108,-403.66544971098,3,0.000634964244176476,113.76927643214,0,0.0057190721817946
"1","1",2000,250,"Gaussian",-349.255159658727,3,0.0021570108402857,-416.705360598893,3,0.000621577367619242,67.4502009401668,0,0.00153543347266645
"1","1",2000,250,"Gaussian",-305.872601995482,3,0.0022321862841533,-369.073741697572,3,0.000826739915793974,63.2011397020906,0,0.00140544636835933
"1","1",2000,250,"Gaussian",-338.15630220583,3,0.00100387929164647,-381.633342769937,3,0.00114576988433383,43.4770405641073,0,-0.000141890592687363
"1","1",2000,250,"Gaussian",-329.134728104823,3,0.00296397226779313,-402.286202309005,3,0.000758597753661884,73.1514742041821,0,0.00220537451413124
"1","1",2000,250,"Gaussian",-312.423957128138,3,0.00403469249016046,-379.477488314295,3,0.00117991846751422,67.0535311861565,0,0.00285477402264624
"1","1",2000,250,"Gaussian",-210.653946630438,3,0.00701548127151645,-413.209767869673,3,0.000584572543651179,202.555821239235,0,0.00643090872786527
