"generator_index","generator_sample_index","bic_diff_mean","bic_a1_mean","bic_a2_mean","p_diff_mean","p_a1_mean","p_a2_mean","nknots_a1_mean","nknots_a2_mean","nknots_diff_mean","n_mean","m_mean","bic_diff_median","bic_a1_median","bic_a2_median","p_diff_median","p_a1_median","p_a2_median","nknots_a1_median","nknots_a2_median","nknots_diff_median","n_median","m_median","bic_diff_sd","bic_a1_sd","bic_a2_sd","p_diff_sd","p_a1_sd","p_a2_sd","nknots_a1_sd","nknots_a2_sd","nknots_diff_sd","n_sd","m_sd"
"1","1",63.8013546747223,-227.085867400371,-290.887222075093,0.00564601177268079,0.0117482614438796,0.00610224967119882,3,3,0,250,2000,57.26089916778,-234.848657384828,-294.124892637283,0.00400160204770813,0.00982022564752169,0.00561336521426773,3,3,0,250,2000,76.5409369763742,72.2730065069141,41.8004470234277,0.00740384603673383,0.00709665561163912,0.00267458872083874,0,0,0,0,0
