"generator_index","generator_sample_index","n","gen_fn","bic_a0","nknots_a0","mse_a0","mse_a0_uniform_x","bic_a1","nknots_a1","mse_a1","mse_a1_uniform_x","bic_diff","mse_diff","mse_diff_uniform_x","nknots_diff"
"1","1",300,"Runge",-439.971941255143,2,0.00144218698878154,0.0105329507333059,-475.075978660246,3,0.000227961065284919,0.000865547052354839,35.1040374051032,0.00121422592349662,0.00966740368095111,-1
"1","1",300,"Runge",-418.417536478091,4,0.00265514057818059,0.0155262889266872,-493.655847937007,3,0.000385806495724004,0.00130087887629334,75.2383114589164,0.00226933408245658,0.0142254100503938,1
"1","1",300,"Runge",-370.749877485542,4,0.00365850523154349,0.02255483709161,-443.312171456236,3,0.000671672357636697,0.00516542638999212,72.5622939706939,0.0029868328739068,0.0173894107016178,1
"1","1",300,"Runge",-421.610518365521,4,0.00216268975603881,0.010471081384893,-484.974413304065,3,0.000345838507742896,0.00104023094361005,63.3638949385444,0.00181685124829591,0.00943085044128299,1
"1","1",300,"Runge",-451.015211297467,3,0.000280218040377304,0.00086928339801497,-455.928458368611,2,0.000206128718472366,0.000569933204554065,4.91324707114495,7.40893219049381e-05,0.000299350193460905,1
"1","1",300,"Runge",-431.211719137156,4,0.000998344637105061,0.00382739978800643,-489.534181022103,3,0.000221832278730882,0.000790494298175163,58.3224618849473,0.000776512358374179,0.00303690548983127,1
"1","1",300,"Runge",-500.084874739654,2,0.00147880929687067,0.00552015623255206,-531.319498911863,3,0.000475534800386824,0.00174025494653929,31.234624172209,0.00100327449648385,0.00377990128601278,-1
"1","1",300,"Runge",-468.115430147141,2,0.000786301755961478,0.0052747228666996,-485.518512615987,3,0.000223840358070563,0.000697473721366502,17.4030824688456,0.000562461397890915,0.00457724914533309,-1
"1","1",300,"Runge",-541.908232937483,3,0.000582441083865468,0.00420169083006422,-547.608491890782,2,0.000578844839343839,0.00417477845446188,5.70025895329888,3.59624452162921e-06,2.69123756023388e-05,1
"1","1",300,"Runge",-456.891742328064,3,0.00219479414486251,0.0226834488746609,-505.908833335563,3,0.00013716628057965,0.00146395383259253,49.0170910074995,0.00205762786428286,0.0212194950420684,0
"1","1",300,"Runge",-368.241262426524,4,0.00413428569386987,0.0251473967060786,-478.09063286882,3,0.000203065638019049,0.00094155238325961,109.849370442296,0.00393122005585082,0.024205844322819,1
"1","1",300,"Runge",-517.434969929844,2,0.000659197381588093,0.00229787870214551,-525.16099946552,3,0.00048222688228535,0.00136908858947513,7.72602953567593,0.000176970499302743,0.00092879011267038,-1
"1","1",300,"Runge",-487.647665436541,2,0.000574522360942553,0.00347500143576526,-497.830424018359,3,0.000377566999661005,0.00132924812000026,10.1827585818187,0.000196955361281549,0.00214575331576501,-1
