"generator_index","generator_sample_index","n","gen_fn","bic_a0","nknots_a0","mse_a0","mse_a0_uniform_x","bic_a1","nknots_a1","mse_a1","mse_a1_uniform_x","bic_diff","mse_diff","mse_diff_uniform_x","nknots_diff"
"1","1",200,"logistic",-331.54188030465,4,0.000494372985394808,0.00173751544781557,-339.276411407074,3,0.000208299084450188,0.000919660834657295,7.7345311024232,0.00028607390094462,0.00081785461315827,1
"1","1",200,"logistic",-320.565395899884,2,0.000528307257526978,0.000714589788299326,-322.375140243448,2,0.000469977571233164,0.000835424010458491,1.80974434356381,5.83296862938142e-05,-0.000120834222159165,0
"1","1",200,"logistic",-322.353863192134,4,0.0012014440591994,0.00238500761984295,-349.568782906972,3,0.000580804166446502,0.000482540423669627,27.2149197148379,0.000620639892752898,0.00190246719617332,1
"1","1",200,"logistic",-288.870003796903,2,0.0013234096198362,0.00543324569854358,-301.839424113039,3,0.0001594769981305,0.000566276402260492,12.9694203161359,0.0011639326217057,0.00486696929628308,-1
"1","1",200,"logistic",-317.470962893724,4,0.00114721356572042,0.0018511881852861,-350.048247412429,4,0.000693539574850473,0.000783744828188109,32.5772845187057,0.000453673990869944,0.00106744335709799,0
"1","1",200,"logistic",-328.477337367214,2,0.00119051015046103,0.00428647590180378,-341.133176777705,3,0.000392090496699632,0.00067898250709595,12.6558394104911,0.000798419653761403,0.00360749339470783,-1
"1","1",200,"logistic",-341.33281902662,2,0.00146316593358337,0.00502230988723581,-354.859240128104,3,0.000239436097990086,0.000762606902711984,13.5264211014843,0.00122372983559329,0.00425970298452383,-1
"1","1",200,"logistic",-325.864480756992,2,0.000801699116268781,0.00185585776350801,-323.542823986372,2,0.000747761686645115,0.00141898604940999,-2.32165677062073,5.39374296236658e-05,0.00043687171409802,0
"1","1",200,"logistic",-295.073924495534,2,0.000781110768607724,0.0012672875226314,-306.831006326866,3,0.000659624139150532,0.00164355805826141,11.7570818313326,0.000121486629457192,-0.000376270535630008,-1
"1","1",200,"logistic",-297.849405931976,4,0.00167730362534724,0.00686160651335806,-318.997219742735,3,0.000595366258431724,0.00214534747099551,21.1478138107594,0.00108193736691551,0.00471625904236255,1
"1","1",200,"logistic",-271.328952630527,2,0.00116443948317241,0.00215481075025726,-272.631986097556,3,0.000474130950785946,0.000707188048613319,1.30303346702846,0.000690308532386461,0.00144762270164394,-1
"1","1",200,"logistic",-301.256328653784,4,0.00103790956939282,0.00355200234511642,-336.143918456137,3,0.000146967747734502,0.000172268426135137,34.8875898023527,0.000890941821658319,0.00337973391898129,1
"1","1",200,"logistic",-304.960870935309,2,0.000676518706824867,0.0014578472308205,-309.12689148288,3,0.000433944790374175,0.000528659639877227,4.16602054757089,0.000242573916450692,0.000929187590943276,-1
"1","1",200,"logistic",-320.904483907795,2,0.000756603714893923,0.00273849611962739,-324.254237631077,2,0.000905004528951217,0.00582439577317281,3.34975372328165,-0.000148400814057294,-0.00308589965354542,0
"1","1",200,"logistic",-339.356398035983,2,0.00151917749879078,0.00453848463752219,-356.130096110495,3,0.000215922956512762,0.000613112227402222,16.773698074512,0.00130325454227802,0.00392537241011997,-1
"1","1",200,"logistic",-337.441933778165,2,0.00127528425463707,0.00545703814658488,-350.805665133601,3,0.000236691377990378,0.000530100645428295,13.3637313554359,0.00103859287664669,0.00492693750115659,-1
"1","1",200,"logistic",-312.999005099605,2,0.00165723412011897,0.00557178037325924,-352.119241522961,4,0.00104068354001631,0.000587128335155099,39.1202364233564,0.000616550580102655,0.00498465203810414,-2
"1","1",200,"logistic",-328.877408598241,4,0.00084836840489625,0.00233362075336022,-334.251489208539,3,0.000528428985694075,0.00133281198058253,5.3740806102976,0.000319939419202176,0.00100080877277769,1
"1","1",200,"logistic",-310.367390397101,2,0.000353256944787439,0.000466400413755579,-310.367390397101,2,0.000353256944787443,0.000466400413755581,0,-3.95733792957209e-18,-2.38524477946811e-18,0
"1","1",200,"logistic",-308.145621582204,4,0.000901150033183139,0.00104929055320706,-326.510953106774,3,0.000892391632293909,0.00164694623590995,18.3653315245699,8.75840088922968e-06,-0.000597655682702893,1
"1","1",200,"logistic",-328.559074272067,2,0.000296300116914225,0.000377067250201167,-330.797459118414,2,0.000236338105633592,0.000337616766834274,2.23838484634666,5.99620112806323e-05,3.94504833668926e-05,0
"1","1",200,"logistic",-293.928922323539,4,0.000910706322718256,0.00235957826858465,-317.233723543209,3,0.000285430922023441,0.000249289916027921,23.3048012196701,0.000625275400694815,0.00211028835255673,1
"1","1",200,"logistic",-323.176153214361,3,0.00151708928133338,0.00610202920423374,-346.068658245297,4,0.0006866603572214,0.000958945928569031,22.8925050309363,0.000830428924111977,0.0051430832756647,-1
"1","1",200,"logistic",-313.363926567816,4,0.000756903003203386,0.00123617944706416,-331.71132136349,3,0.000438191382137408,0.000416194756979057,18.3473947956733,0.000318711621065977,0.0008199846900851,1
"1","1",200,"logistic",-332.381346860073,4,0.000619477399899526,0.00192346255841191,-339.727388697108,3,0.000395880003837512,0.00136464563413588,7.34604183703499,0.000223597396062014,0.00055881692427603,1
"1","1",200,"logistic",-302.667256713964,4,0.00113105414602763,0.00396566030562697,-329.330715619155,3,0.000311580734068181,0.00109510641142139,26.6634589051915,0.000819473411959451,0.00287055389420558,1
"1","1",200,"logistic",-316.467013253859,4,0.00124035719986157,0.00441349853599813,-355.912593125391,3,0.000317077431591784,0.00257181892824275,39.4455798715324,0.000923279768269786,0.00184167960775538,1
"1","1",200,"logistic",-298.857973819808,4,0.000873979434332118,0.00370275172173475,-311.34904703374,3,0.000574321812562526,0.0019554617422671,12.4910732139322,0.000299657621769592,0.00174728997946765,1
"1","1",200,"logistic",-320.086267721626,2,0.000565335094460972,0.000635656558350178,-320.086267721626,2,0.00056533509446097,0.000635656558350177,1.13686837721616e-13,1.62630325872826e-18,4.33680868994202e-19,0
"1","1",200,"logistic",-320.45039229564,2,0.000825353523926043,0.00238205483659285,-323.668598827532,4,0.001138076188927,0.00241746971851136,3.21820653189229,-0.000312722665000958,-3.54148819185045e-05,-2
"1","1",200,"logistic",-326.59257883364,2,0.000984707118186452,0.00229038667352598,-334.343053375338,3,0.000403907627666591,0.000421878237864297,7.75047454169805,0.000580799490519861,0.00186850843566168,-1
"1","1",200,"logistic",-299.210110522648,4,0.0011550791873958,0.00205604679916324,-354.590335386232,3,0.000481180456646407,0.00178895113543683,55.3802248635834,0.000673898730749396,0.000267095663726409,1
"1","1",200,"logistic",-321.01630069249,4,0.000832949446226794,0.0024328320272708,-340.719127393799,3,0.000402663279213922,0.000599233830037715,19.7028267013088,0.000430286167012872,0.00183359819723308,1
"1","1",200,"logistic",-282.382370760914,2,0.00126547383644017,0.00203353995783484,-289.385647611871,3,0.000321336212202926,0.000986705788854184,7.00327685095692,0.000944137624237246,0.00104683416898066,-1
"1","1",200,"logistic",-308.416047744691,4,0.00043319883271698,0.000888555195510163,-321.83144958449,3,0.000173601507817849,0.000298475984965574,13.4154018397982,0.000259597324899131,0.000590079210544589,1
"1","1",200,"logistic",-271.038699651106,4,0.00111946168771713,0.00290747643862678,-290.452915273316,3,0.000367021133952937,0.000514802727928506,19.4142156222096,0.000752440553764197,0.00239267371069827,1
"1","1",200,"logistic",-335.975233830697,2,0.000717610876080255,0.00252032805941489,-335.975233830697,2,0.000717610876080257,0.00252032805941489,0,-1.95156391047391e-18,3.03576608295941e-18,0
"1","1",200,"logistic",-288.80535982323,4,0.000463029304844384,0.00271037960851977,-311.196705181469,3,0.000665762975609343,0.00136283529372557,22.3913453582391,-0.000202733670764959,0.0013475443147942,1
"1","1",200,"logistic",-304.182632276173,4,0.00127463043192129,0.00512761159032948,-324.183181715167,4,0.000506371446126911,0.00249424664629701,20.0005494389942,0.000768258985794381,0.00263336494403247,0
"1","1",200,"logistic",-309.050060246536,4,0.000681011688959405,0.00221242604295755,-320.271635990795,3,0.000317369087022235,0.00144142877305782,11.2215757442594,0.00036364260193717,0.000770997269899736,1
"1","1",200,"logistic",-278.047337306341,4,0.000822334081514007,0.00160223988334529,-290.282046058143,3,0.000304293771575817,0.000632943290916988,12.2347087518029,0.000518040309938191,0.000969296592428302,1
"1","1",200,"logistic",-328.981780294176,2,0.00108936640577302,0.00645505193077875,-332.907509644429,3,0.000288226812382809,0.00229923985268369,3.92572935025277,0.000801139593390207,0.00415581207809506,-1
"1","1",200,"logistic",-334.892596017825,2,0.000363292447439585,0.000942838497963554,-342.650411699414,2,0.000347246870196836,0.00173098300400019,7.75781568158823,1.6045577242749e-05,-0.000788144506036632,0
"1","1",200,"logistic",-336.838403146442,2,0.000848889142528952,0.00185392995134837,-336.838403146442,2,0.000848889142528948,0.00185392995134837,0,3.68628738645072e-18,-4.77048955893622e-18,0
"1","1",200,"logistic",-369.367445695494,2,0.000890914605391343,0.00209125299643812,-369.367445695494,2,0.000890914605391343,0.00209125299643812,0,0,0,0
"1","1",200,"logistic",-306.516672429224,4,0.000938597228805398,0.00210867113127901,-312.182258351066,4,0.000444083976257057,0.00132780745355223,5.66558592184157,0.00049451325254834,0.000780863677726784,0
"1","1",200,"logistic",-346.543499791071,2,0.00085956961143994,0.00153604593603516,-346.543499791071,2,0.000859569611439944,0.00153604593603516,0,-3.14418630020796e-18,-7.37257477290143e-18,0
"1","1",200,"logistic",-313.939171062477,4,0.00122617801270308,0.0026592860784171,-331.732041986693,4,0.000774626094837428,0.00100259723014154,17.7928709242165,0.000451551917865647,0.00165668884827556,0
