"generator_index","generator_sample_index","bic_diff_mean","bic_a1_mean","bic_a2_mean","p_diff_mean","p_a1_mean","p_a2_mean","nknots_a1_mean","nknots_a2_mean","nknots_diff_mean","n_mean","m_mean","bic_diff_median","bic_a1_median","bic_a2_median","p_diff_median","p_a1_median","p_a2_median","nknots_a1_median","nknots_a2_median","nknots_diff_median","n_median","m_median","bic_diff_sd","bic_a1_sd","bic_a2_sd","p_diff_sd","p_a1_sd","p_a2_sd","nknots_a1_sd","nknots_a2_sd","nknots_diff_sd","n_sd","m_sd"
"1","1",7.42029196738433,-357.799883414655,-365.220175382039,0.000127799246647941,0.000862329305423839,0.000734530058775898,2.774,2.145,0.629,250,2000,3.19502114360247,-357.753462582456,-364.84011958902,1.73472347597681e-18,0.00082415565727819,0.000681701582729041,3,2,1,250,2000,9.70315397404498,22.8147903583095,21.4843513500428,0.000278027915576651,0.000394522171707175,0.000372691314576861,1.33667898566212,0.963796609199215,0.829486013774221,0,0
